DATE,CONTRACT_ID,PERSONAL_ID,BRAND,PREFECTURE,JOIN_FLAG,LEAVE_FLAG
2024-05-23,CT02262,CT02262,A,愛知県,1,0
2024-05-23,CT05608,CT05608,B,神奈川県,1,0
2024-05-23,CT00569,CT00569,C,京都府,1,0
2024-05-23,CT04702,CT04702,C,福岡県,1,0
2024-05-23,CT03132,CT03132,A,福岡県,1,0
2024-05-23,CT04639,CT04639,B,大阪府,1,0
2024-05-23,CT05528,CT05528,B,北海道,1,0
2024-05-23,CT06943,CT06943,C,北海道,1,0
2024-05-23,CT00167,CT00167,B,福岡県,1,0
2024-05-23,CT01882,CT01882,C,北海道,1,0
2024-05-23,CT02130,CT02130,C,福岡県,1,0
2024-05-23,CT05054,CT05054,B,東京都,1,0
2024-05-23,CT02427,CT02427,C,大阪府,1,0
2024-05-24,CT05511,CT05511,C,神奈川県,1,0
2024-05-24,CT06068,CT06068,A,大阪府,1,0
2024-05-24,CT05961,CT05961,B,愛知県,1,0
2024-05-24,CT01320,CT01320,C,大阪府,1,0
2024-05-24,CT03734,CT03734,C,京都府,1,0
2024-05-24,CT05040,CT05040,B,大阪府,1,0
2024-05-24,CT03058,CT03058,C,大阪府,1,0
2024-05-24,CT02773,CT02773,C,福岡県,1,0
2024-05-24,CT00452,CT00452,C,愛知県,1,0
2024-05-24,CT06646,CT06646,A,愛知県,1,0
2024-05-24,CT06444,CT06444,C,東京都,1,0
2024-05-24,CT06441,CT06441,B,東京都,1,0
2024-05-24,CT00526,CT00526,A,大阪府,1,0
2024-05-24,CT05791,CT05791,C,神奈川県,1,0
2024-05-24,CT02380,CT02380,C,大阪府,1,0
2024-05-24,CT01539,CT01539,A,北海道,1,0
2024-05-24,CT02553,CT02553,A,神奈川県,1,0
2024-05-24,CT02598,CT02598,A,京都府,1,0
2024-05-24,CT06201,CT06201,C,福岡県,1,0
2024-05-24,CT05623,CT05623,B,大阪府,1,0
2024-05-24,CT06352,CT06352,B,京都府,1,0
2024-05-24,CT05178,CT05178,A,福岡県,1,0
2024-05-24,CT06784,CT06784,C,東京都,1,0
2024-05-24,CT04655,CT04655,C,東京都,1,0
2024-05-24,CT03772,CT03772,C,北海道,1,0
2024-05-24,CT04491,CT04491,B,東京都,1,0
2024-05-24,CT01130,CT01130,B,京都府,1,0
2024-05-24,CT06883,CT06883,C,京都府,1,0
2024-05-24,CT02411,CT02411,B,京都府,1,0
2024-05-24,CT04553,CT04553,A,愛知県,1,0
2024-05-24,CT00639,CT00639,B,北海道,1,0
2024-05-24,CT02013,CT02013,A,京都府,1,0
2024-05-24,CT03626,CT03626,C,京都府,1,0
2024-05-24,CT01191,CT01191,B,東京都,1,0
2024-05-24,CT02050,CT02050,B,京都府,1,0
2024-05-24,CT03462,CT03462,B,神奈川県,1,0
2024-05-24,CT01001,CT01001,B,愛知県,1,0
2024-05-25,CT05486,CT05486,C,北海道,1,0
2024-05-25,CT03481,CT03481,C,北海道,1,0
2024-05-25,CT06756,CT06756,B,愛知県,1,0
2024-05-25,CT00367,CT00367,B,京都府,1,0
2024-05-25,CT04872,CT04872,A,愛知県,1,0
2024-05-25,CT01786,CT01786,B,福岡県,1,0
2024-05-25,CT05318,CT05318,B,大阪府,1,0
2024-05-25,CT02615,CT02615,B,愛知県,1,0
2024-05-25,CT00349,CT00349,B,神奈川県,1,0
2024-05-25,CT05821,CT05821,A,大阪府,1,0
2024-05-25,CT01406,CT01406,A,愛知県,1,0
2024-05-25,CT01613,CT01613,A,大阪府,1,0
2024-05-25,CT06407,CT06407,B,神奈川県,1,0
2024-05-25,CT03955,CT03955,A,神奈川県,1,0
2024-05-25,CT01370,CT01370,A,愛知県,1,0
2024-05-25,CT04830,CT04830,A,北海道,1,0
2024-05-25,CT03948,CT03948,C,東京都,1,0
2024-05-25,CT03445,CT03445,B,神奈川県,1,0
2024-05-25,CT01135,CT01135,C,大阪府,1,0
2024-05-25,CT01971,CT01971,A,北海道,1,0
2024-05-25,CT01984,CT01984,A,京都府,1,0
2024-05-25,CT02199,CT02199,C,福岡県,1,0
2024-05-25,CT03269,CT03269,B,東京都,1,0
2024-05-25,CT05902,CT05902,A,愛知県,1,0
2024-05-25,CT04654,CT04654,B,東京都,1,0
2024-05-25,CT06293,CT06293,B,大阪府,1,0
2024-05-25,CT02722,CT02722,B,神奈川県,1,0
2024-05-25,CT04719,CT04719,A,神奈川県,1,0
2024-05-25,CT03980,CT03980,C,神奈川県,1,0
2024-05-25,CT04050,CT04050,C,京都府,1,0
2024-05-25,CT06737,CT06737,A,福岡県,1,0
2024-05-25,CT06688,CT06688,C,福岡県,1,0
2024-05-25,CT03776,CT03776,A,神奈川県,1,0
2024-05-25,CT00040,CT00040,A,大阪府,1,0
2024-05-25,CT01445,CT01445,A,京都府,1,0
2024-05-25,CT06323,CT06323,B,東京都,1,0
2024-05-25,CT05248,CT05248,C,北海道,1,0
2024-05-25,CT00126,CT00126,B,東京都,1,0
2024-05-25,CT03989,CT03989,A,北海道,1,0
2024-05-25,CT05894,CT05894,B,愛知県,1,0
2024-05-26,CT02981,CT02981,C,愛知県,1,0
2024-05-26,CT02591,CT02591,A,東京都,1,0
2024-05-26,CT01685,CT01685,C,北海道,1,0
2024-05-26,CT03057,CT03057,B,福岡県,1,0
2024-05-26,CT03310,CT03310,A,東京都,1,0
2024-05-26,CT02483,CT02483,B,大阪府,1,0
2024-05-26,CT01963,CT01963,A,東京都,1,0
2024-05-26,CT03364,CT03364,B,愛知県,1,0
2024-05-26,CT04878,CT04878,C,東京都,1,0
2024-05-26,CT03666,CT03666,B,愛知県,1,0
2024-05-26,CT01763,CT01763,A,東京都,1,0
2024-05-26,CT00653,CT00653,B,福岡県,1,0
2024-05-26,CT05580,CT05580,C,東京都,1,0
2024-05-26,CT00993,CT00993,C,大阪府,1,0
2024-05-26,CT04790,CT04790,B,大阪府,1,0
2024-05-26,CT02391,CT02391,C,京都府,1,0
2024-05-26,CT00905,CT00905,A,東京都,1,0
2024-05-26,CT05139,CT05139,A,北海道,1,0
2024-05-26,CT00839,CT00839,A,福岡県,1,0
2024-05-26,CT04141,CT04141,A,北海道,1,0
2024-05-26,CT05254,CT05254,B,神奈川県,1,0
2024-05-26,CT01571,CT01571,A,愛知県,1,0
2024-05-26,CT02706,CT02706,A,北海道,1,0
2024-05-26,CT03630,CT03630,B,北海道,1,0
2024-05-26,CT03680,CT03680,C,東京都,1,0
2024-05-26,CT01906,CT01906,B,愛知県,1,0
2024-05-26,CT01480,CT01480,A,大阪府,1,0
2024-05-26,CT03432,CT03432,C,福岡県,1,0
2024-05-26,CT05989,CT05989,C,神奈川県,1,0
2024-05-26,CT03230,CT03230,C,京都府,1,0
2024-05-26,CT06538,CT06538,A,北海道,1,0
2024-05-26,CT06945,CT06945,C,福岡県,1,0
2024-05-26,CT06380,CT06380,B,大阪府,1,0
2024-05-26,CT00423,CT00423,C,大阪府,1,0
2024-05-26,CT04287,CT04287,C,京都府,1,0
2024-05-26,CT03951,CT03951,C,京都府,1,0
2024-05-26,CT06367,CT06367,C,北海道,1,0
2024-05-26,CT02047,CT02047,C,東京都,1,0
2024-05-26,CT06896,CT06896,A,東京都,1,0
2024-05-26,CT02522,CT02522,C,北海道,1,0
2024-05-26,CT06099,CT06099,B,北海道,1,0
2024-05-26,CT03264,CT03264,A,神奈川県,1,0
2024-05-27,CT02795,CT02795,A,大阪府,1,0
2024-05-27,CT05325,CT05325,C,大阪府,1,0
2024-05-27,CT00189,CT00189,A,愛知県,1,0
2024-05-27,CT06032,CT06032,B,北海道,1,0
2024-05-27,CT06031,CT06031,C,大阪府,1,0
2024-05-27,CT01037,CT01037,A,福岡県,1,0
2024-05-27,CT06024,CT06024,A,愛知県,1,0
2024-05-27,CT06021,CT06021,A,北海道,1,0
2024-05-27,CT02960,CT02960,C,大阪府,1,0
2024-05-27,CT06278,CT06278,B,神奈川県,1,0
2024-05-27,CT05655,CT05655,B,京都府,1,0
2024-05-27,CT02189,CT02189,C,大阪府,1,0
2024-05-27,CT01942,CT01942,C,東京都,1,0
2024-05-27,CT02751,CT02751,C,東京都,1,0
2024-05-27,CT00468,CT00468,C,神奈川県,1,0
2024-05-27,CT02754,CT02754,B,京都府,1,0
2024-05-27,CT02097,CT02097,B,神奈川県,1,0
2024-05-27,CT01795,CT01795,C,福岡県,1,0
2024-05-27,CT02626,CT02626,A,大阪府,1,0
2024-05-27,CT04940,CT04940,C,神奈川県,1,0
2024-05-27,CT04585,CT04585,A,東京都,1,0
2024-05-27,CT02403,CT02403,A,北海道,1,0
2024-05-27,CT04224,CT04224,B,愛知県,1,0
2024-05-27,CT00574,CT00574,B,東京都,1,0
2024-05-27,CT04753,CT04753,A,北海道,1,0
2024-05-27,CT04888,CT04888,C,福岡県,1,0
2024-05-27,CT01403,CT01403,B,北海道,1,0
2024-05-27,CT06205,CT06205,C,東京都,1,0
2024-05-27,CT02209,CT02209,C,大阪府,1,0
2024-05-27,CT06109,CT06109,C,京都府,1,0
2024-05-27,CT01217,CT01217,C,北海道,1,0
2024-05-27,CT04266,CT04266,B,北海道,1,0
2024-05-27,CT02139,CT02139,B,京都府,1,0
2024-05-27,CT06121,CT06121,A,北海道,1,0
2024-05-27,CT01188,CT01188,C,愛知県,1,0
2024-05-27,CT04886,CT04886,B,大阪府,1,0
2024-05-27,CT00248,CT00248,C,東京都,1,0
2024-05-27,CT04919,CT04919,C,大阪府,1,0
2024-05-27,CT06486,CT06486,C,愛知県,1,0
2024-05-27,CT05541,CT05541,B,神奈川県,1,0
2024-05-27,CT05302,CT05302,C,京都府,1,0
2024-05-27,CT03110,CT03110,B,京都府,1,0
2024-05-27,CT06641,CT06641,C,神奈川県,1,0
2024-05-27,CT04372,CT04372,A,大阪府,1,0
2024-05-27,CT02431,CT02431,B,北海道,1,0
2024-05-27,CT00092,CT00092,C,京都府,1,0
2024-05-28,CT02581,CT02581,A,愛知県,1,0
2024-05-28,CT01976,CT01976,A,北海道,1,0
2024-05-28,CT06239,CT06239,A,大阪府,1,0
2024-05-28,CT00651,CT00651,B,愛知県,1,0
2024-05-28,CT04130,CT04130,A,京都府,1,0
2024-05-28,CT03848,CT03848,B,福岡県,1,0
2024-05-28,CT02000,CT02000,C,東京都,1,0
2024-05-28,CT00207,CT00207,B,福岡県,1,0
2024-05-28,CT03267,CT03267,C,福岡県,1,0
2024-05-28,CT00746,CT00746,C,東京都,1,0
2024-05-28,CT03164,CT03164,A,福岡県,1,0
2024-05-28,CT03806,CT03806,C,愛知県,1,0
2024-05-28,CT03199,CT03199,B,福岡県,1,0
2024-05-28,CT01006,CT01006,C,大阪府,1,0
2024-05-28,CT02025,CT02025,C,神奈川県,1,0
2024-05-28,CT04597,CT04597,B,東京都,1,0
2024-05-28,CT02884,CT02884,A,北海道,1,0
2024-05-28,CT03003,CT03003,B,北海道,1,0
2024-05-28,CT06112,CT06112,C,大阪府,1,0
2024-05-28,CT06768,CT06768,B,福岡県,1,0
2024-05-28,CT04774,CT04774,B,京都府,1,0
2024-05-28,CT03312,CT03312,C,北海道,1,0
2024-05-28,CT03106,CT03106,C,神奈川県,1,0
2024-05-28,CT00638,CT00638,C,福岡県,1,0
2024-05-28,CT04258,CT04258,A,神奈川県,1,0
2024-05-28,CT05913,CT05913,A,京都府,1,0
2024-05-28,CT02757,CT02757,B,東京都,1,0
2024-05-28,CT03927,CT03927,B,愛知県,1,0
2024-05-28,CT03896,CT03896,B,神奈川県,1,0
2024-05-28,CT05922,CT05922,C,東京都,1,0
2024-05-28,CT00117,CT00117,A,東京都,1,0
2024-05-28,CT06720,CT06720,C,東京都,1,0
2024-05-28,CT02765,CT02765,C,京都府,1,0
2024-05-28,CT02487,CT02487,C,大阪府,1,0
2024-05-28,CT00482,CT00482,B,東京都,1,0
2024-05-29,CT02538,CT02538,A,大阪府,1,0
2024-05-29,CT00671,CT00671,B,東京都,1,0
2024-05-29,CT01452,CT01452,A,福岡県,1,0
2024-05-29,CT01845,CT01845,C,愛知県,1,0
2024-05-29,CT00973,CT00973,B,神奈川県,1,0
2024-05-29,CT00129,CT00129,B,北海道,1,0
2024-05-29,CT03430,CT03430,C,北海道,1,0
2024-05-29,CT04851,CT04851,B,東京都,1,0
2024-05-29,CT00896,CT00896,A,愛知県,1,0
2024-05-29,CT05320,CT05320,B,北海道,1,0
2024-05-29,CT01501,CT01501,C,神奈川県,1,0
2024-05-29,CT03316,CT03316,B,福岡県,1,0
2024-05-29,CT02453,CT02453,A,愛知県,1,0
2024-05-29,CT04522,CT04522,C,北海道,1,0
2024-05-29,CT02946,CT02946,A,愛知県,1,0
2024-05-29,CT06169,CT06169,A,北海道,1,0
2024-05-29,CT00247,CT00247,B,福岡県,1,0
2024-05-29,CT05145,CT05145,A,東京都,1,0
2024-05-29,CT00997,CT00997,A,北海道,1,0
2024-05-29,CT06718,CT06718,A,大阪府,1,0
2024-05-29,CT03897,CT03897,B,北海道,1,0
2024-05-29,CT03387,CT03387,A,神奈川県,1,0
2024-05-29,CT00901,CT00901,C,東京都,1,0
2024-05-29,CT05123,CT05123,C,神奈川県,1,0
2024-05-29,CT03906,CT03906,B,大阪府,1,0
2024-05-29,CT01949,CT01949,A,福岡県,1,0
2024-05-29,CT04916,CT04916,A,福岡県,1,0
2024-05-29,CT05069,CT05069,A,北海道,1,0
2024-05-29,CT04058,CT04058,A,京都府,1,0
2024-05-29,CT00046,CT00046,B,北海道,1,0
2024-05-29,CT05632,CT05632,A,福岡県,1,0
2024-05-29,CT06515,CT06515,B,愛知県,1,0
2024-05-29,CT05298,CT05298,A,愛知県,1,0
2024-05-29,CT01698,CT01698,B,神奈川県,1,0
2024-05-29,CT01983,CT01983,B,北海道,1,0
2024-05-29,CT03238,CT03238,B,神奈川県,1,0
2024-05-29,CT01082,CT01082,B,京都府,1,0
2024-05-29,CT01867,CT01867,C,愛知県,1,0
2024-05-30,CT02126,CT02126,B,愛知県,1,0
2024-05-30,CT01591,CT01591,C,愛知県,1,0
2024-05-30,CT03321,CT03321,B,福岡県,1,0
2024-05-30,CT02076,CT02076,B,神奈川県,1,0
2024-05-30,CT00348,CT00348,B,福岡県,1,0
2024-05-30,CT01064,CT01064,A,福岡県,1,0
2024-05-30,CT01373,CT01373,A,東京都,1,0
2024-05-30,CT04134,CT04134,B,北海道,1,0
2024-05-30,CT00821,CT00821,C,北海道,1,0
2024-05-30,CT03660,CT03660,A,福岡県,1,0
2024-05-30,CT06594,CT06594,A,神奈川県,1,0
2024-05-30,CT01735,CT01735,C,東京都,1,0
2024-05-30,CT00326,CT00326,B,北海道,1,0
2024-05-30,CT04470,CT04470,C,福岡県,1,0
2024-05-30,CT01842,CT01842,B,北海道,1,0
2024-05-30,CT02225,CT02225,B,北海道,1,0
2024-05-30,CT01289,CT01289,A,大阪府,1,0
2024-05-30,CT05122,CT05122,C,神奈川県,1,0
2024-05-30,CT05691,CT05691,C,北海道,1,0
2024-05-30,CT01725,CT01725,B,京都府,1,0
2024-05-30,CT03083,CT03083,A,福岡県,1,0
2024-05-30,CT04861,CT04861,C,神奈川県,1,0
2024-05-30,CT00512,CT00512,C,愛知県,1,0
2024-05-30,CT06840,CT06840,B,京都府,1,0
2024-05-30,CT00011,CT00011,A,愛知県,1,0
2024-05-30,CT01525,CT01525,C,愛知県,1,0
2024-05-30,CT03717,CT03717,B,京都府,1,0
2024-05-30,CT06295,CT06295,C,北海道,1,0
2024-05-30,CT05346,CT05346,C,福岡県,1,0
2024-05-30,CT02814,CT02814,C,北海道,1,0
2024-05-30,CT01532,CT01532,A,北海道,1,0
2024-05-30,CT03252,CT03252,C,愛知県,1,0
2024-05-30,CT00937,CT00937,C,北海道,1,0
2024-05-30,CT04476,CT04476,A,東京都,1,0
2024-05-31,CT05614,CT05614,A,神奈川県,1,0
2024-05-31,CT02042,CT02042,B,大阪府,1,0
2024-05-31,CT01337,CT01337,A,大阪府,1,0
2024-05-31,CT06280,CT06280,B,愛知県,1,0
2024-05-31,CT02351,CT02351,C,北海道,1,0
2024-05-31,CT03826,CT03826,C,東京都,1,0
2024-05-31,CT01507,CT01507,A,大阪府,1,0
2024-05-31,CT02874,CT02874,A,北海道,1,0
2024-05-31,CT01429,CT01429,B,神奈川県,1,0
2024-05-31,CT04356,CT04356,B,愛知県,1,0
2024-05-31,CT00297,CT00297,B,愛知県,1,0
2024-05-31,CT03193,CT03193,B,北海道,1,0
2024-05-31,CT02939,CT02939,C,愛知県,1,0
2024-05-31,CT06612,CT06612,A,大阪府,1,0
2024-05-31,CT00429,CT00429,A,京都府,1,0
2024-05-31,CT05348,CT05348,A,京都府,1,0
2024-05-31,CT04272,CT04272,C,神奈川県,1,0
2024-05-31,CT06526,CT06526,A,京都府,1,0
2024-05-31,CT01785,CT01785,A,愛知県,1,0
2024-05-31,CT05977,CT05977,C,愛知県,1,0
2024-05-31,CT02968,CT02968,C,大阪府,1,0
2024-05-31,CT03525,CT03525,B,京都府,1,0
2024-05-31,CT02707,CT02707,B,東京都,1,0
2024-05-31,CT06204,CT06204,C,東京都,1,0
2024-05-31,CT01043,CT01043,A,京都府,1,0
2024-05-31,CT05025,CT05025,A,神奈川県,1,0
2024-05-31,CT04885,CT04885,C,神奈川県,1,0
2024-05-31,CT02045,CT02045,A,京都府,1,0
2024-05-31,CT04931,CT04931,B,大阪府,1,0
2024-05-31,CT04221,CT04221,A,神奈川県,1,0
2024-05-31,CT06349,CT06349,C,福岡県,1,0
2024-05-31,CT06108,CT06108,B,北海道,1,0
2024-05-31,CT02784,CT02784,C,大阪府,1,0
2024-05-31,CT04289,CT04289,C,東京都,1,0
2024-05-31,CT02001,CT02001,C,愛知県,1,0
2024-06-01,CT00988,CT00988,A,北海道,1,0
2024-06-01,CT00306,CT00306,B,神奈川県,1,0
2024-06-01,CT03709,CT03709,A,福岡県,1,0
2024-06-01,CT03393,CT03393,C,愛知県,1,0
2024-06-01,CT03522,CT03522,C,京都府,1,0
2024-06-01,CT01605,CT01605,A,福岡県,1,0
2024-06-01,CT04955,CT04955,B,大阪府,1,0
2024-06-01,CT04738,CT04738,A,京都府,1,0
2024-06-01,CT00052,CT00052,C,愛知県,1,0
2024-06-01,CT00345,CT00345,B,京都府,1,0
2024-06-01,CT01260,CT01260,B,愛知県,1,0
2024-06-01,CT02894,CT02894,A,愛知県,1,0
2024-06-01,CT02918,CT02918,C,東京都,1,0
2024-06-01,CT02465,CT02465,B,愛知県,1,0
2024-06-01,CT04818,CT04818,A,愛知県,1,0
2024-06-01,CT04615,CT04615,B,福岡県,1,0
2024-06-01,CT03825,CT03825,A,東京都,1,0
2024-06-01,CT04355,CT04355,C,京都府,1,0
2024-06-01,CT00524,CT00524,C,北海道,1,0
2024-06-01,CT03442,CT03442,C,神奈川県,1,0
2024-06-01,CT03196,CT03196,B,大阪府,1,0
2024-06-01,CT01295,CT01295,C,神奈川県,1,0
2024-06-01,CT03628,CT03628,C,福岡県,1,0
2024-06-01,CT02114,CT02114,B,北海道,1,0
2024-06-01,CT00898,CT00898,C,東京都,1,0
2024-06-01,CT02650,CT02650,A,北海道,1,0
2024-06-01,CT06837,CT06837,A,北海道,1,0
2024-06-01,CT01903,CT01903,A,神奈川県,1,0
2024-06-01,CT02059,CT02059,B,愛知県,1,0
2024-06-01,CT01740,CT01740,C,東京都,1,0
2024-06-01,CT02309,CT02309,B,北海道,1,0
2024-06-01,CT03357,CT03357,A,福岡県,1,0
2024-06-01,CT02579,CT02579,C,北海道,1,0
2024-06-01,CT02415,CT02415,B,福岡県,1,0
2024-06-01,CT05863,CT05863,C,神奈川県,1,0
2024-06-01,CT02246,CT02246,A,京都府,1,0
2024-06-01,CT05039,CT05039,B,神奈川県,1,0
2024-06-01,CT00127,CT00127,A,京都府,1,0
2024-06-01,CT02712,CT02712,C,福岡県,1,0
2024-06-02,CT06932,CT06932,A,愛知県,1,0
2024-06-02,CT03817,CT03817,A,福岡県,1,0
2024-06-02,CT05801,CT05801,A,愛知県,1,0
2024-06-02,CT06930,CT06930,A,大阪府,1,0
2024-06-02,CT06582,CT06582,C,神奈川県,1,0
2024-06-02,CT01661,CT01661,C,大阪府,1,0
2024-06-02,CT04574,CT04574,C,神奈川県,1,0
2024-06-02,CT06944,CT06944,C,京都府,1,0
2024-06-02,CT01202,CT01202,A,愛知県,1,0
2024-06-02,CT04833,CT04833,B,京都府,1,0
2024-06-02,CT03744,CT03744,A,愛知県,1,0
2024-06-02,CT02119,CT02119,A,福岡県,1,0
2024-06-02,CT02567,CT02567,B,東京都,1,0
2024-06-02,CT03729,CT03729,B,神奈川県,1,0
2024-06-02,CT02108,CT02108,A,愛知県,1,0
2024-06-02,CT06086,CT06086,B,福岡県,1,0
2024-06-02,CT01038,CT01038,B,京都府,1,0
2024-06-02,CT01163,CT01163,A,京都府,1,0
2024-06-02,CT06245,CT06245,A,北海道,1,0
2024-06-02,CT04214,CT04214,C,福岡県,1,0
2024-06-02,CT06957,CT06957,B,神奈川県,1,0
2024-06-02,CT05370,CT05370,A,東京都,1,0
2024-06-02,CT03314,CT03314,A,大阪府,1,0
2024-06-02,CT02066,CT02066,B,京都府,1,0
2024-06-02,CT00372,CT00372,B,東京都,1,0
2024-06-02,CT01679,CT01679,A,東京都,1,0
2024-06-02,CT03804,CT03804,A,福岡県,1,0
2024-06-02,CT01359,CT01359,C,京都府,1,0
2024-06-02,CT03105,CT03105,B,東京都,1,0
2024-06-02,CT04238,CT04238,C,東京都,1,0
2024-06-02,CT06396,CT06396,B,神奈川県,1,0
2024-06-02,CT04489,CT04489,A,大阪府,1,0
2024-06-03,CT04572,CT04572,A,東京都,1,0
2024-06-03,CT05763,CT05763,C,東京都,1,0
2024-06-03,CT04647,CT04647,A,神奈川県,1,0
2024-06-03,CT03773,CT03773,C,北海道,1,0
2024-06-03,CT05436,CT05436,B,大阪府,1,0
2024-06-03,CT02958,CT02958,A,神奈川県,1,0
2024-06-03,CT04169,CT04169,A,愛知県,1,0
2024-06-03,CT06662,CT06662,A,京都府,1,0
2024-06-03,CT02574,CT02574,C,京都府,1,0
2024-06-03,CT04475,CT04475,C,北海道,1,0
2024-06-03,CT00787,CT00787,C,東京都,1,0
2024-06-03,CT03498,CT03498,C,北海道,1,0
2024-06-03,CT00554,CT00554,B,京都府,1,0
2024-06-03,CT01070,CT01070,A,北海道,1,0
2024-06-03,CT04525,CT04525,C,北海道,1,0
2024-06-03,CT04230,CT04230,C,北海道,1,0
2024-06-03,CT01515,CT01515,A,大阪府,1,0
2024-06-03,CT06186,CT06186,A,東京都,1,0
2024-06-03,CT01062,CT01062,C,京都府,1,0
2024-06-03,CT03072,CT03072,B,神奈川県,1,0
2024-06-03,CT05835,CT05835,A,福岡県,1,0
2024-06-03,CT01184,CT01184,B,神奈川県,1,0
2024-06-03,CT01892,CT01892,C,京都府,1,0
2024-06-03,CT04862,CT04862,B,神奈川県,1,0
2024-06-03,CT06570,CT06570,C,愛知県,1,0
2024-06-03,CT04337,CT04337,B,東京都,1,0
2024-06-03,CT02507,CT02507,A,京都府,1,0
2024-06-03,CT06053,CT06053,A,愛知県,1,0
2024-06-03,CT05832,CT05832,A,北海道,1,0
2024-06-03,CT06002,CT06002,B,神奈川県,1,0
2024-06-03,CT01855,CT01855,A,愛知県,1,0
2024-06-04,CT04836,CT04836,A,大阪府,1,0
2024-06-04,CT00782,CT00782,A,大阪府,1,0
2024-06-04,CT05907,CT05907,A,東京都,1,0
2024-06-04,CT05208,CT05208,B,大阪府,1,0
2024-06-04,CT00725,CT00725,A,京都府,1,0
2024-06-04,CT05795,CT05795,A,愛知県,1,0
2024-06-04,CT05239,CT05239,B,東京都,1,0
2024-06-04,CT04351,CT04351,C,神奈川県,1,0
2024-06-04,CT06619,CT06619,A,愛知県,1,0
2024-06-04,CT04956,CT04956,B,京都府,1,0
2024-06-04,CT00984,CT00984,B,北海道,1,0
2024-06-04,CT05604,CT05604,A,神奈川県,1,0
2024-06-04,CT04877,CT04877,B,北海道,1,0
2024-06-04,CT05748,CT05748,A,大阪府,1,0
2024-06-04,CT05321,CT05321,C,大阪府,1,0
2024-06-04,CT05843,CT05843,A,北海道,1,0
2024-06-04,CT00400,CT00400,A,北海道,1,0
2024-06-04,CT00276,CT00276,B,大阪府,1,0
2024-06-04,CT00582,CT00582,C,東京都,1,0
2024-06-04,CT01994,CT01994,A,北海道,1,0
2024-06-04,CT00848,CT00848,A,神奈川県,1,0
2024-06-04,CT05773,CT05773,C,神奈川県,1,0
2024-06-04,CT05891,CT05891,A,神奈川県,1,0
2024-06-04,CT00473,CT00473,C,東京都,1,0
2024-06-04,CT05575,CT05575,C,東京都,1,0
2024-06-04,CT04106,CT04106,B,京都府,1,0
2024-06-04,CT02595,CT02595,B,愛知県,1,0
2024-06-04,CT04672,CT04672,C,京都府,1,0
2024-06-04,CT02132,CT02132,B,大阪府,1,0
2024-06-04,CT06727,CT06727,A,福岡県,1,0
2024-06-04,CT00076,CT00076,C,福岡県,1,0
2024-06-04,CT01564,CT01564,C,大阪府,1,0
2024-06-04,CT03669,CT03669,B,福岡県,1,0
2024-06-04,CT02502,CT02502,C,神奈川県,1,0
2024-06-04,CT05873,CT05873,A,大阪府,1,0
2024-06-04,CT04384,CT04384,C,北海道,1,0
2024-06-04,CT05189,CT05189,A,京都府,1,0
2024-06-04,CT05462,CT05462,A,福岡県,1,0
2024-06-04,CT06926,CT06926,B,愛知県,1,0
2024-06-04,CT05692,CT05692,A,大阪府,1,0
2024-06-05,CT04898,CT04898,B,愛知県,1,0
2024-06-05,CT01210,CT01210,A,北海道,1,0
2024-06-05,CT05948,CT05948,C,神奈川県,1,0
2024-06-05,CT02268,CT02268,C,福岡県,1,0
2024-06-05,CT00910,CT00910,C,福岡県,1,0
2024-06-05,CT06160,CT06160,A,北海道,1,0
2024-06-05,CT03565,CT03565,A,東京都,1,0
2024-06-05,CT05402,CT05402,B,京都府,1,0
2024-06-05,CT00350,CT00350,C,東京都,1,0
2024-06-05,CT06959,CT06959,A,福岡県,1,0
2024-06-05,CT01250,CT01250,C,愛知県,1,0
2024-06-05,CT01538,CT01538,C,神奈川県,1,0
2024-06-05,CT01835,CT01835,A,神奈川県,1,0
2024-06-05,CT02990,CT02990,B,北海道,1,0
2024-06-05,CT02481,CT02481,C,北海道,1,0
2024-06-05,CT02218,CT02218,B,北海道,1,0
2024-06-05,CT00919,CT00919,C,神奈川県,1,0
2024-06-05,CT05014,CT05014,B,福岡県,1,0
2024-06-05,CT05820,CT05820,A,神奈川県,1,0
2024-06-05,CT05435,CT05435,A,京都府,1,0
2024-06-05,CT02501,CT02501,A,東京都,1,0
2024-06-05,CT00218,CT00218,A,愛知県,1,0
2024-06-05,CT05817,CT05817,A,大阪府,1,0
2024-06-05,CT02917,CT02917,A,大阪府,1,0
2024-06-05,CT03811,CT03811,A,神奈川県,1,0
2024-06-05,CT06450,CT06450,C,愛知県,1,0
2024-06-05,CT06561,CT06561,C,東京都,1,0
2024-06-05,CT06339,CT06339,C,大阪府,1,0
2024-06-05,CT06178,CT06178,A,京都府,1,0
2024-06-05,CT03366,CT03366,C,北海道,1,0
2024-06-05,CT05181,CT05181,C,北海道,1,0
2024-06-05,CT00965,CT00965,A,大阪府,1,0
2024-06-05,CT06016,CT06016,C,愛知県,1,0
2024-06-05,CT05086,CT05086,C,神奈川県,1,0
2024-06-05,CT01348,CT01348,C,東京都,1,0
2024-06-05,CT02725,CT02725,C,東京都,1,0
2024-06-05,CT02761,CT02761,A,京都府,1,0
2024-06-05,CT02948,CT02948,A,大阪府,1,0
2024-06-05,CT02841,CT02841,B,大阪府,1,0
2024-06-05,CT06490,CT06490,B,京都府,1,0
2024-06-05,CT00813,CT00813,C,大阪府,1,0
